Month/Year: 06/2013
Station Location: LAURENCE G HANSCOM FLD APT (14702)
Lat: 42.47
Lon: -71.289
Elev: 133 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14702,20130601,0056,12,CLR, ,10.00, , , ,72, ,22.2, ,65, ,18.4, ,61, ,16.1, , 68, , 7, ,220, , , ,29.80, , , , , ,29.97, ,AA, , , ,29.94, 
14702,20130601,0156,12,CLR, ,10.00, , , ,69, ,20.6, ,64, ,17.8, ,61, ,16.1, , 76, , 3, ,250, , , ,29.80, , , , , ,29.97, ,AA, , , ,29.94, 
14702,20130601,0256,12,CLR, ,10.00, , , ,67, ,19.4, ,63, ,17.4, ,61, ,16.1, , 81, , 5, ,250, , , ,29.80, , , , , ,29.97, ,AA, , , ,29.94, 
14702,20130601,0356,12,CLR, ,10.00, , , ,65, ,18.3, ,63, ,16.9, ,61, ,16.1, , 87, , 5, ,200, , , ,29.80, , , , , ,29.97, ,AA, , , ,29.94, 
14702,20130601,0456,12,CLR, ,10.00, , , ,66, ,18.9, ,63, ,17.2, ,61, ,16.1, , 84, , 3, ,220, , , ,29.80, , , , , ,29.98, ,AA, , , ,29.95, 
14702,20130601,0556,12,CLR, ,10.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 7, ,220, , , ,29.81, , , , , ,29.99, ,AA, , , ,29.96, 
14702,20130601,0656,12,CLR, ,10.00, , , ,74, ,23.3, ,68, ,19.8, ,64, ,17.8, , 71, , 6, ,240, , , ,29.80, , , , , ,29.98, ,AA, , , ,29.95, 
14702,20130601,0756,12,CLR, ,10.00, , , ,79, ,26.1, ,70, ,21.0, ,65, ,18.3, , 62, , 6, ,240, , , ,29.80, , , , , ,29.98, ,AA, , , ,29.95, 
14702,20130601,0856,12,CLR, ,10.00, , , ,84, ,28.9, ,73, ,22.5, ,67, ,19.4, , 57, , 3, ,220, , , ,29.80, , , , , ,29.97, ,AA, , , ,29.94, 
14702,20130601,0956,12,CLR, ,10.00, , , ,86, ,30.0, ,73, ,22.5, ,66, ,18.9, , 51, ,10, ,210, , , ,29.80, , , , , ,29.96, ,AA, , , ,29.94, 
14702,20130601,1056,12,CLR, ,10.00, , , ,87, ,30.6, ,72, ,22.4, ,65, ,18.3, , 48, ,15, ,200, ,21, ,29.78, , , , , ,29.96, ,AA, , , ,29.93, 
14702,20130601,1156,12,FEW250, ,10.00, , , ,88, ,31.1, ,73, ,22.9, ,66, ,18.9, , 48, ,13, ,210, , , ,29.75, , , , , ,29.93, ,AA, , , ,29.90, 
14702,20130601,1256,12,CLR, ,10.00, , , ,89, ,31.7, ,73, ,22.7, ,65, ,18.3, , 45, ,10, ,250, ,23, ,29.75, , , , , ,29.92, ,AA, , , ,29.89, 
14702,20130601,1356,12,CLR, ,10.00, , , ,90, ,32.2, ,73, ,22.9, ,65, ,18.3, , 44, ,15, ,200, ,21, ,29.72, , , , , ,29.90, ,AA, , , ,29.87, 
14702,20130601,1456,12,CLR, ,10.00, , , ,89, ,31.7, ,73, ,22.7, ,65, ,18.3, , 45, ,13, ,200, ,23, ,29.72, , , , , ,29.89, ,AA, , , ,29.86, 
14702,20130601,1556,12,FEW070, ,10.00, , , ,88, ,31.1, ,73, ,22.5, ,65, ,18.3, , 47, ,11, ,220, , , ,29.72, , , , , ,29.88, ,AA, , , ,29.86, 
14702,20130601,1656,12,SCT280, ,10.00, , , ,87, ,30.6, ,74, ,23.0, ,67, ,19.4, , 52, ,14, ,200, ,22, ,29.70, , , , , ,29.88, ,AA, , , ,29.85, 
14702,20130601,1756,12,CLR, ,10.00, , , ,83, ,28.3, ,72, ,22.4, ,67, ,19.4, , 59, ,14, ,210, , , ,29.70, , , , , ,29.88, ,AA, , , ,29.85, 
14702,20130601,1840,12,OVC, ,10.00, , , ,73, ,23.0, ,M, ,M, ,73, ,23.0, ,M, , 3, ,080, , , ,M, , , , , ,M, ,SP, , , ,M, 
14702,20130601,1856,12,CLR, ,10.00, , , ,81, ,27.2, ,72, ,22.0, ,67, ,19.4, , 63, ,11, ,210, , , ,29.72, , , , , ,29.89, ,AA, , , ,29.86, 
14702,20130601,1956,12,CLR, ,10.00, , , ,78, ,25.6, ,71, ,21.5, ,67, ,19.4, , 69, , 9, ,210, , , ,29.72, , , , , ,29.90, ,AA, , , ,29.87, 
14702,20130601,2056,12,CLR, ,10.00, , , ,77, ,25.0, ,70, ,21.0, ,66, ,18.9, , 69, , 9, ,210, , , ,29.73, , , , , ,29.90, ,AA, , , ,29.88, 
14702,20130601,2156,12,CLR, ,10.00, , , ,76, ,24.4, ,70, ,20.8, ,66, ,18.9, , 71, , 9, ,220, , , ,29.73, , , , , ,29.91, ,AA, , , ,29.88, 
14702,20130601,2256,12,CLR, ,10.00, , , ,73, ,22.8, ,69, ,20.2, ,66, ,18.9, , 79, , 9, ,210, , , ,29.72, , , , , ,29.90, ,AA, , , ,29.87, 
14702,20130601,2356,12,CLR, ,10.00, , , ,72, ,22.2, ,68, ,19.7, ,65, ,18.3, , 79, , 8, ,200, , , ,29.72, , , , , ,29.89, ,AA, , , ,29.86, 
14702,20130602,0056,12,CLR, ,10.00, , , ,71, ,21.7, ,67, ,19.5, ,65, ,18.3, , 81, , 7, ,210, , , ,29.70, , , , , ,29.88, ,AA, , , ,29.85, 
14702,20130602,0156,12,CLR, ,10.00, , , ,70, ,21.1, ,67, ,19.3, ,65, ,18.3, , 84, , 7, ,210, , , ,29.70, , , , , ,29.87, ,AA, , , ,29.84, 
14702,20130602,0256,12,CLR, ,10.00, , , ,69, ,20.6, ,66, ,19.1, ,65, ,18.3, , 87, , 8, ,200, , , ,29.70, , , , , ,29.87, ,AA, , , ,29.84, 
14702,20130602,0356,12,CLR, ,10.00, , , ,68, ,20.0, ,66, ,18.9, ,65, ,18.3, , 90, , 7, ,200, , , ,29.70, , , , , ,29.87, ,AA, , , ,29.84, 
14702,20130602,0456,12,CLR, ,10.00, , , ,68, ,20.0, ,66, ,18.9, ,65, ,18.3, , 90, , 6, ,200, , , ,29.70, , , , , ,29.88, ,AA, , , ,29.85, 
14702,20130602,0556,12,SCT250, ,10.00, , , ,71, ,21.7, ,68, ,19.8, ,66, ,18.9, , 84, , 7, ,210, , , ,29.70, , , , , ,29.88, ,AA, , , ,29.85, 
14702,20130602,0656,12,SCT250, ,10.00, , , ,74, ,23.3, ,69, ,20.8, ,67, ,19.4, , 79, , 8, ,220, , , ,29.70, , , , , ,29.87, ,AA, , , ,29.84, 
14702,20130602,0756,12,CLR, ,10.00, , , ,78, ,25.6, ,71, ,21.8, ,68, ,20.0, , 71, ,11, ,210, , , ,29.69, , , , , ,29.86, ,AA, , , ,29.83, 
14702,20130602,0856,12,SCT250, ,10.00, , , ,81, ,27.2, ,72, ,22.3, ,68, ,20.0, , 65, ,11, ,210, ,21, ,29.67, , , , , ,29.84, ,AA, , , ,29.81, 
14702,20130602,0956,12,CLR, ,10.00, , , ,85, ,29.4, ,74, ,23.0, ,68, ,20.0, , 57, ,14, ,200, ,24, ,29.65, , , , , ,29.83, ,AA, , , ,29.80, 
14702,20130602,1056,12,CLR, ,10.00, , , ,85, ,29.4, ,72, ,22.4, ,66, ,18.9, , 53, ,20, ,230, ,31, ,29.65, , , , , ,29.83, ,AA, , , ,29.80, 
14702,20130602,1156,12,CLR, ,10.00, , , ,87, ,30.6, ,72, ,22.1, ,64, ,17.8, , 46, ,20, ,220, ,26, ,29.62, , , , , ,29.80, ,AA, , , ,29.77, 
14702,20130602,1256,12,CLR, ,10.00, , , ,88, ,31.1, ,70, ,21.3, ,61, ,16.1, , 40, ,23, ,220, ,37, ,29.61, , , , , ,29.78, ,AA, , , ,29.75, 
14702,20130602,1356,12,CLR, ,10.00, , , ,88, ,31.1, ,72, ,22.2, ,64, ,17.8, , 45, ,23, ,200, ,39, ,29.59, , , , , ,29.76, ,AA, , , ,29.73, 
14702,20130602,1456,12,CLR, ,10.00, , , ,86, ,30.0, ,71, ,21.6, ,63, ,17.2, , 46, ,23, ,200, ,40, ,29.57, , , , , ,29.75, ,AA, , , ,29.72, 
14702,20130602,1556,12,CLR, ,10.00, , , ,85, ,29.4, ,72, ,22.0, ,65, ,18.3, , 51, ,16, ,220, ,30, ,29.57, , , , , ,29.74, ,AA, , , ,29.71, 
14702,20130602,1656,12,CLR, ,10.00, , , ,81, ,27.2, ,71, ,21.7, ,66, ,18.9, , 60, ,15, ,210, ,26, ,29.57, , , , , ,29.75, ,AA, , , ,29.72, 
14702,20130602,1756,12,FEW100, ,10.00, , , ,79, ,26.1, ,71, ,21.7, ,67, ,19.4, , 67, , 9, ,220, ,21, ,29.61, , , , , ,29.78, ,AA, , , ,29.75, 
14702,20130602,1856,12,CLR, ,10.00, , , ,76, ,24.4, ,70, ,20.8, ,66, ,18.9, , 71, ,14, ,220, ,26, ,29.62, , , , , ,29.80, ,AA, ,  T, ,29.77, 
14702,20130602,1956,12,FEW070, ,10.00, ,-RA, ,74, ,23.3, ,68, ,20.1, ,65, ,18.3, , 74, ,13, ,210, ,23, ,29.64, , , , , ,29.80, ,AA, ,  T, ,29.78, 
14702,20130602,2056,12,CLR, ,10.00, , , ,72, ,22.2, ,67, ,19.4, ,64, ,17.8, , 76, ,11, ,210, , , ,29.65, , , , , ,29.82, ,AA, ,  T, ,29.79, 
14702,20130602,2156,12,CLR, ,10.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 8, ,200, , , ,29.65, , , , , ,29.82, ,AA, , , ,29.79, 
14702,20130602,2256,12,CLR, ,10.00, , , ,69, ,20.6, ,65, ,18.4, ,63, ,17.2, , 81, , 8, ,220, , , ,29.65, , , , , ,29.83, ,AA, , , ,29.80, 
14702,20130602,2356,12,FEW110, ,10.00, , , ,67, ,19.4, ,65, ,18.0, ,63, ,17.2, , 87, , 3, ,230, , , ,29.65, , , , , ,29.83, ,AA, , , ,29.80, 
14702,20130603,0056,12,FEW025 BKN030 BKN100, ,10.00, , , ,67, ,19.4, ,65, ,18.0, ,63, ,17.2, , 87, , 8, ,210, , , ,29.67, , , , , ,29.83, ,AA, , , ,29.81, 
14702,20130603,0156,12,FEW047, ,10.00, , , ,66, ,18.9, ,64, ,17.8, ,63, ,17.2, , 90, , 3, ,220, , , ,29.65, , , , , ,29.82, ,AA, , , ,29.79, 
14702,20130603,0256,12,FEW100, ,10.00, , , ,66, ,18.9, ,64, ,17.8, ,63, ,17.2, , 90, , 3, ,210, , , ,29.62, , , , , ,29.80, ,AA, , , ,29.77, 
14702,20130603,0356,12,BKN047 BKN060 OVC075, ,10.00, , , ,67, ,19.4, ,65, ,18.4, ,64, ,17.8, , 90, , 7, ,200, , , ,29.65, , , , , ,29.82, ,AA, , , ,29.79, 
14702,20130603,0456,12,OVC049, ,10.00, ,-RA, ,67, ,19.4, ,65, ,18.4, ,64, ,17.8, , 90, , 8, ,200, , , ,29.67, , , , , ,29.84, ,AA, ,  T, ,29.81, 
14702,20130603,0528,12,FEW009 OVC050, , 3.00, ,RA BR, ,66, ,19.0, ,65, ,18.2, ,64, ,18.0, , 93, , 5, ,230, , , ,29.69, , , , , ,M, ,SP, , , ,29.83, 
14702,20130603,0556,12,FEW012 BKN035 OVC050, , 6.00, ,BR, ,66, ,18.9, ,65, ,18.5, ,65, ,18.3, , 97, , 5, ,260, , , ,29.70, , , , , ,29.87, ,AA, ,0.07, ,29.84, 
14702,20130603,0656,12,SCT047 OVC065, , 5.00, ,-RA BR, ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 0, ,000, , , ,29.70, , , , , ,29.87, ,AA, ,0.05, ,29.84, 
14702,20130603,0756,12,BKN070 OVC090, , 5.00, ,-RA BR, ,64, ,17.8, ,62, ,16.4, ,60, ,15.6, , 87, , 0, ,000, , , ,29.69, , , , , ,29.86, ,AA, ,0.05, ,29.83, 
14702,20130603,0852,12,FEW035 BKN060 OVC075, , 3.00, ,-RA BR, ,64, ,18.0, ,63, ,17.4, ,63, ,17.0, , 97, , 0, ,000, , , ,29.70, , , , , ,M, ,SP, , , ,29.84, 
14702,20130603,0856,12,SCT030 BKN040 OVC060, , 4.00, ,RA BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 0, ,000, , , ,29.70, , , , , ,29.87, ,AA, ,0.06, ,29.84, 
14702,20130603,0928,12,SCT007 BKN030 OVC050, , 4.00, ,-RA BR, ,64, ,18.0, ,63, ,17.4, ,63, ,17.0, , 97, , 0, ,000, , , ,29.70, , , , , ,M, ,SP, , , ,29.84, 
14702,20130603,0954,12,BKN004 BKN030 OVC050, , 3.00, ,RA BR, ,64, ,18.0, ,63, ,17.4, ,63, ,17.0, , 97, , 3, ,190, , , ,29.70, , , , , ,M, ,SP, , , ,29.84, 
14702,20130603,0956,12,BKN004 BKN030 OVC050, , 4.00, ,RA BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 3, ,190, , , ,29.69, , , , , ,29.87, ,AA, ,0.08, ,29.83, 
14702,20130603,1003,12,FEW009 SCT060 OVC095, , 5.00, ,-RA BR, ,64, ,18.0, ,63, ,17.4, ,63, ,17.0, , 97, , 3, ,220, , , ,29.70, , , , , ,M, ,SP, , , ,29.84, 
